3.53,24.62,94.85
3.68,27.15,185.7
3.86,29.48,248.48
4.21,31.35,321.7
4.61,32.69,343.8
5.04,33.38,364.67
5.45,33.4,318.3
5.79,32.74,250.92
6.03,31.42,173.67
6.11,29.46,90.05
5.41,26.97,13.12
4.96,25.18,0
4.23,24.01,0
3.59,23.23,0
3.01,22.62,0
2.41,22.01,0
2.01,21.4,0
1.86,20.89,0
1.79,20.49,0
1.67,20.2,0
1.54,20.01,0
1.42,19.87,0
1.35,19.81,0
1.34,21.3,16.45
2.38,24.74,91.85
3.13,27.58,174.98
3.48,29.92,257.52
3.87,31.8,313.05
4.28,33.15,322.33
4.67,34,317.58
4.99,34.26,292.95
5.2,33.91,227.12
5.41,32.83,160.75
5.58,30.94,77.77
4.6,27.89,11.38
4.68,25.86,0
4.1,24.62,0
3.21,23.65,0
2.58,22.87,0
2.17,22.23,0
1.86,21.73,0
1.72,21.28,0
1.56,20.94,0
1.48,20.73,0
1.44,20.59,0
1.3,20.65,0
1.13,20.79,0
1.2,22.33,23.7
2.71,25.59,115.67
3.34,28.4,211.1
3.42,30.89,302.2
3.39,32.95,383.25
3.52,34.48,394.15
3.78,35.4,389.77
4.12,35.68,357.95
4.46,35.29,304.5
4.86,34.19,206.88
5.36,32.32,103.92
5.12,29.32,14.38
5.56,27.06,0
5.06,25.57,0
3.99,24.58,0
3.08,23.87,0
2.27,23.24,0
1.74,22.61,0
1.6,22.1,0
1.41,21.83,0
1.07,21.88,0
0.9,21.9,0
0.92,21.83,0
0.81,21.84,0
0.84,23.16,21.9
1.74,25.94,110.9
2.21,28.46,185.73
2.73,30.8,271.58
3.28,32.79,342.02
3.8,34.26,362.7
4.24,35.1,324.9
4.59,35.25,326.62
4.74,34.7,269.42
4.93,33.47,188.7
5.24,31.68,87.95
5.08,29.28,12.9
5.17,27.24,0
4.69,25.86,0
3.94,24.87,0
3,24.17,0
2.16,23.58,0
1.53,22.98,0
1.39,22.49,0
1.21,22.23,0
0.97,22.14,0
0.77,22.08,0
0.7,22.08,0
0.62,22.02,0
0.79,23.17,19.73
1.56,25.67,98.9
2,28.36,174.33
2.72,31.09,253.62
3.52,33.17,320.35
4.2,34.54,377.38
4.66,35.01,372.27
4.95,34.57,345.7
5.29,33.99,274.48
5.7,32.72,186.75
6,31.15,88.52
5.47,28.87,10.7
5.13,26.96,0
4.44,25.58,0
3.7,24.57,0
3.01,23.85,0
2.34,23.27,0
1.81,22.71,0
1.68,22.26,0
1.6,22.26,0
1.37,22.2,0
1.26,22.01,0
1.24,21.9,0
1.28,21.72,0
1.56,23.16,21
2.32,25.89,93.45
2.59,28.35,186.9
2.92,30.78,270.73
3.31,32.65,339
3.69,33.76,332.02
4.06,34.41,295.75
4.43,34.62,291.65
4.79,34.05,238
5.31,32.92,156.27
5.83,31.02,80.4
5.65,28.78,11.23
5.23,26.9,0
4.67,25.56,0
3.93,24.58,0
3.19,23.86,0
2.49,23.23,0
2.11,22.7,0
1.88,22.3,0
1.8,22.19,0
1.59,22.02,0
1.38,21.87,0
1.21,21.76,0
1.07,21.75,0
1.19,23.08,17.75
1.78,25.56,88.3
1.9,27.92,179.15
2.1,30.5,271
2.38,32.62,348.35
2.82,34.09,396.27
3.27,34.88,387.3
3.63,35.12,345.35
4.01,34.71,263.73
4.66,33.51,179.77
5.65,31.56,86.3
6.25,29.21,13.08
6.5,27.08,0
6.19,25.4,0
5,24.43,0
3.58,23.9,0
2.44,23.45,0
1.7,23,0
1.45,22.55,0
1.33,22.29,0
1.08,22.29,0
0.96,22.23,0
0.87,22.19,0
0.79,22.18,0
1.07,23.48,25.2
1.9,26.16,120.85
2.18,28.69,214.35
2.53,31.22,300.45
3.04,33.3,386.65
3.5,34.78,410.5
3.89,35.61,387.88
4.28,35.87,363.48
4.67,35.34,282.58
5.15,34.14,194.42
5.81,32.23,94.1
6.18,29.73,13.3
6.35,27.45,0
5.71,25.73,0
4.42,24.62,0
2.99,23.9,0
1.79,23.24,0
1.35,22.64,0
1.1,22.36,0
0.95,22.19,0
1.01,21.88,0
1.1,21.55,0
1.18,21.24,0
1.2,21,0
1.16,22.52,23
1.13,25.69,110.2
0.83,28.83,201.33
0.88,31.67,278.1
0.99,33.8,314.88
1.24,35.3,404.55
1.63,35.98,399.25
2.16,35.98,367.48
2.82,35.4,301.83
3.69,34.44,188.62
4.77,32.9,99.92
5.46,30.62,11.83
6.08,28.5,0
6.21,26.66,0
5.01,25.31,0
3.64,24.51,0
2.45,23.94,0
1.48,23.44,0
1.09,23.01,0
0.96,22.76,0
1,22.45,0
1.17,22.07,0
1.31,21.8,0
1.42,21.62,0
1.74,23.3,24.23
1.7,26.34,111.88
1.26,29.45,208.88
0.54,32.49,318.48
0.77,34.85,381.62
1.01,36.51,368.1
1.13,37.51,363.02
1.33,37.97,323.98
1.79,37.42,263.15
2.72,36.5,170.12
3.93,34.81,92.2
4.73,32.4,10.02
5.72,30.21,0
5.56,28.34,0
4.75,26.93,0
3.48,26,0
2.65,25.4,0
2.33,24.99,0
2.14,24.64,0
1.77,24.25,0
1.55,23.8,0
1.57,23.48,0
1.66,23.09,0
1.82,22.51,0
2.41,24.3,17.7
3.13,27.37,83.58
3.18,30.44,144.02
3.14,33.04,263.95
3.03,35.03,327.08
2.83,36.35,380.77
2.62,37.18,365.98
2.48,37.37,326.8
2.42,37.21,256.9
2.73,36.3,185.25
3.62,34.87,85.02
4.19,32.32,12.75
5.65,30.12,0
5.95,28.03,0
5.24,26.3,0
4.05,25.27,0
3.12,24.69,0
2.51,24.26,0
2.16,23.97,0
1.77,23.61,0
1.53,23.12,0
1.54,22.62,0
1.64,22.12,0
1.66,21.77,0
2.15,23.54,17.52
3.15,26.69,68.9
3.69,29.75,130.48
4.1,32.37,204.33
4.36,34.38,269.88
4.58,35.64,358.1
4.87,36.37,367.38
5.16,36.53,317.4
5.42,36.1,274.62
5.77,34.97,192.42
6.21,33.16,92.45
6.49,30.67,14.17
6.42,28.33,0
6.43,26.6,0
5.25,25.54,0
3.87,24.91,0
2.69,24.4,0
1.78,23.87,0
1.45,23.37,0
1.32,23.01,0
1.17,22.82,0
1.08,22.75,0
1.1,22.67,0
1.17,22.53,0
1.99,23.93,19.83
2.9,26.33,79.3
3.34,29.14,141.75
3.68,31.89,233.9
4.14,34.01,268.7
4.73,35.4,305.5
5.31,36.04,299.38
5.87,35.53,267.6
6.35,34.67,218.1
6.77,33.12,144.92
6.97,31.37,88.08
6.54,29.19,12.02
5.56,27.39,0
4.9,26.18,0
4.15,25.38,0
3.2,24.8,0
2.36,24.23,0
1.88,23.67,0
1.84,23.43,0
1.89,23.27,0
1.73,23.03,0
2.09,22.99,0
2.46,22.87,0
2.51,22.74,0
3.25,23.62,14.38
4.21,25.55,63.55
4.73,28.13,128.4
4.93,30.62,199.2
5.18,32.56,239.8
5.44,33.97,345.02
5.62,34.92,352.85
5.69,35.28,330.95
5.65,34.89,277.25
5.73,33.44,180.85
5.76,31.66,88.1
5.35,29.66,13.25
4.98,28.19,0
4.53,27.19,0
3.89,26.45,0
3.27,25.81,0
2.83,25.24,0
2.56,24.8,0
2.44,24.42,0
2.46,24.15,0
2.11,23.92,0
1.76,23.73,0
1.54,23.56,0
1.26,23.4,0
1.99,24.51,23.38
2.42,26.85,99.02
2.38,29.38,170.52
2.36,31.86,279.02
2.53,33.87,339.5
2.88,35.36,426.12
3.27,36.15,405.12
3.63,36.34,368.67
4.09,35.92,310.38
4.73,34.61,226.3
5.31,33,116
5.49,31.02,16.17
5.61,29.24,0
5.55,27.78,0
4.85,26.62,0
3.89,25.83,0
3.11,25.25,0
2.41,24.73,0
1.85,24.22,0
1.5,23.72,0
1.45,23.26,0
1.48,22.91,0
1.56,22.64,0
1.67,22.46,0
2.54,24.23,32.33
3,26.85,127.83
2.84,29.56,211.67
2.55,32.41,278.5
2.51,34.78,347.4
2.81,36.38,425.42
3.23,37.33,435.83
3.76,37.62,387.48
4.41,37.08,325.95
5.17,35.76,227.67
6.02,33.8,114.85
6.53,31.12,17.25
6.57,28.61,0
6.12,26.64,0
4.69,25.49,0
3.29,24.85,0
2.4,24.31,0
1.8,23.83,0
1.26,23.33,0
1.37,22.84,0
1.96,22.48,0
2.86,22.54,0
3.29,22.63,0
3.09,22.62,0
3.68,23.71,32.23
3.91,26.14,130.12
3.48,28.73,218.15
2.95,31.65,331.9
2.4,34.28,403.5
2.11,36.27,455.7
2.23,37.58,451.02
2.67,38.19,408.98
3.27,38.05,334.92
4.18,37.12,235
5.29,35.26,120.7
6.19,32.21,18.33
6.94,29.35,0
6.62,27.24,0
5.49,25.88,0
4.26,25.07,0
3.26,24.44,0
2.34,23.76,0
1.7,23.07,0
1.52,22.41,0
1.55,21.83,0
1.54,21.58,0
1.57,21.44,0
1.54,21.35,0
2.79,23.06,30.08
3.2,25.71,117.92
3.2,28.55,212.92
3.13,31.33,324.95
3.06,33.85,391.3
3.06,35.85,395
3.2,37.12,415.3
3.42,37.64,398.48
3.74,37.46,322.85
4.26,36.53,219.05
4.76,34.83,103.73
4.74,31.93,13.67
5.54,29.33,0
5.45,27.38,0
4.68,25.87,0
3.84,24.77,0
2.83,23.95,0
1.86,23.23,0
1.38,22.55,0
1.31,22,0
1.32,21.56,0
1.42,21.28,0
1.56,21.03,0
1.68,20.8,0
2.64,22.9,29.75
3.02,25.95,106.83
3.13,29.17,197.92
3.16,32.36,321.9
3.21,34.8,398.55
3.29,36.5,432.88
3.47,37.55,422.02
3.79,37.96,391.92
4.24,37.66,317.55
4.78,36.67,224.8
5.29,34.86,119.35
5.02,31.69,17.95
5.46,28.9,0
4.92,26.95,0
3.93,25.37,0
3.02,24.15,0
2.27,23.12,0
1.88,22.23,0
1.68,21.52,0
1.45,21.06,0
1.22,20.9,0
1.21,20.68,0
1.37,20.39,0
1.57,20.12,0
2.01,22.44,38.08
1.89,26.41,146.42
3.2,30.12,256.6
4.01,32.84,348.48
4.47,34.89,420.58
4.91,36.38,452.65
5.4,37.26,444
5.84,37.41,404.55
6.1,36.88,329.48
6.21,35.67,228.6
6.14,33.77,113.8
5.17,30.91,17.35
4.71,28.44,0
4.1,26.84,0
3.25,25.51,0
2.56,24.4,0
2.08,23.48,0
1.82,22.69,0
1.66,22.1,0
1.5,21.69,0
1.35,21.43,0
1.19,21.34,0
0.95,21.48,0
0.69,21.56,0
0.84,23.33,36.67
1.81,26.49,143.3
2.6,29.88,236.52
3.21,32.8,355.08
3.68,35.11,419.65
4.25,36.71,451.2
4.93,37.55,443.85
5.62,37.65,396.42
6.07,36.98,327
6.29,35.64,227.77
6.35,33.61,116.1
5.9,30.81,17.42
5.32,28.44,0
4.81,26.83,0
4.39,25.56,0
3.56,24.62,0
3.13,23.95,0
2.91,23.48,0
2.67,23.11,0
2.34,22.86,0
1.94,22.56,0
1.56,22.2,0
1.43,22.03,0
1.35,21.95,0
1.77,23.75,42.23
2.2,26.2,153.7
2.66,28.99,265.92
3.41,31.75,347.08
3.99,34.23,406.6
4.38,36.01,435.95
4.91,36.97,432.48
5.43,37.16,394.3
5.84,36.65,322.42
6.24,35.36,225.25
6.38,33.27,111.4
6.01,30.48,16.9
5.39,28.24,0
5.25,26.66,0
4.52,25.55,0
3.6,24.77,0
2.88,24.18,0
2.59,23.76,0
2.4,23.46,0
2.06,23.2,0
1.61,22.95,0
1.13,22.65,0
0.98,22.4,0
0.87,22.3,0
1.41,24.09,35.9
2.37,27.04,102.55
2.73,30.06,212.88
3.05,33.11,288.67
3.23,35.47,351.85
3.47,37.12,381.88
3.93,38.13,403.95
4.53,38.42,361.02
5.27,37.96,315.52
5.98,36.75,221
6.43,34.75,109.65
6.17,32.05,16.77
5.3,29.71,0
4.56,28.09,0
3.85,26.79,0
2.99,25.76,0
2.25,24.9,0
1.71,24.11,0
1.49,23.4,0
1.36,22.83,0
1.18,22.42,0
0.88,22.21,0
0.54,22.08,0
0.33,22.08,0
0.83,23.61,43.98
2.07,26.63,140.23
3.02,30.23,205.8
3.77,33.31,339.62
4.41,35.57,418.45
4.96,37.12,441.98
5.39,37.96,437.35
5.76,38.12,398.23
6.08,37.54,325.88
6.33,36.33,226.95
6.33,34.43,112.55
5.23,31.57,13.7
4.38,29,0
3.73,27.37,0
2.79,25.93,0
2.07,24.72,0
1.76,23.82,0
1.46,23.26,0
0.95,23.15,0
0.51,23.05,0
0.57,22.59,0
0.82,21.9,0
1.17,21.29,0
1.5,20.83,0
2.1,23.12,44
3.11,26.86,142.6
3.98,30.55,245.55
4.39,33.75,349.55
4.4,36.17,406.52
4.37,37.8,446.85
4.55,38.68,445
4.81,38.86,402.8
4.99,38.39,328.17
5.19,37.28,227.83
5.47,35.46,108.12
4.6,32.3,16.2
4.63,29.55,0
4.31,27.83,0
3.38,26.22,0
2.45,24.86,0
1.94,23.79,0
1.73,22.96,0
1.6,22.34,0
1.59,21.8,0
1.64,21.37,0
1.68,21.08,0
1.81,20.78,0
2.02,20.42,0
2.84,23.15,43.88
2.78,26.98,148.75
3.08,31.39,258.1
3.09,34.69,354.23
2.72,36.93,417.98
2.37,38.54,455.65
2.26,39.53,449.12
2.47,39.9,406.1
3.05,39.65,332.27
3.97,38.75,231
5.15,37.02,115.75
5.69,33.91,17.75
6.6,31.01,0
6.08,28.8,0
4.77,27.12,0
3.39,25.97,0
2.21,24.94,0
1.69,24.06,0
1.6,23.36,0
1.75,22.82,0
1.99,22.39,0
2.23,22.02,0
2.37,21.73,0
2.41,21.47,0
3.4,24.06,43.45
3.41,28.31,142.42
3.75,32.46,248.65
3.66,35.28,336.75
3.47,37.3,393.65
3.44,38.7,447.55
3.63,39.54,436.5
3.98,39.77,391.52
4.33,39.26,305.05
4.78,37.86,192.58
5.36,36.02,86.73
5.57,33.49,13.27
6.22,31.15,0
6.17,29.15,0
5.32,27.63,0
4.56,26.86,0
4.08,26.4,0
3.77,26.04,0
3.17,25.53,0
2.37,24.88,0
1.91,24.26,0
1.7,23.8,0
1.62,23.48,0
1.77,23.31,0
2.77,25.24,38.3
3.37,28.12,128.3
3.77,31.34,225.42
3.82,34.11,313.08
3.62,36.25,399.85
3.46,37.85,427.05
3.51,38.6,414.83
3.82,38.73,382.45
4.39,37.56,309.33
5.07,36.45,211.27
5.67,34.78,99.38
6.05,32.83,15.27
6.35,31.04,0
6.41,29.31,0
5.9,27.96,0
5.02,27.09,0
3.99,26.46,0
2.85,25.87,0
1.9,25.16,0
1.69,24.57,0
1.71,24.07,0
1.73,23.62,0
1.73,23.18,0
1.71,22.83,0
2.75,24.86,39.05
3.53,28.15,137.92
3.78,31.61,239.23
3.61,34.33,356.75
3.27,36.47,425.73
3.03,38,427.58
3,38.99,421.7
3.04,39.37,378.38
3.24,39.12,303.77
3.65,37.92,205.5
4.29,36.34,98.4
4.79,34.26,14.98
5.67,32.05,0
5.78,30.02,0
5.14,28.26,0
3.94,27.07,0
2.86,26.28,0
2.17,25.65,0
1.72,25.1,0
1.69,24.66,0
1.93,24.51,0
2,24.59,0
1.91,24.59,0
1.68,24.52,0
2.18,25.24,35.8
2.74,27.27,116.3
3.3,30.38,209.17
3.66,33.34,304.25
3.79,35.54,386.3
3.93,37,417.35
4.14,37.81,419.1
4.35,38.03,379.6
4.55,37.62,306.8
4.97,36.44,207.42
5.58,34.81,99
6.01,32.51,14.92
5.86,30.16,0
5.65,28.29,0
4.53,26.9,0
3.24,25.94,0
2.17,25.13,0
1.39,24.36,0
1.16,23.76,0
0.81,23.5,0
0.44,23.38,0
0.28,23.14,0
0.15,22.83,0
0.04,22.62,0
0.65,23.96,42.8
1.85,26.94,138.05
2.69,30.61,225.17
3.27,33.99,346.67
3.44,36.26,408.77
3.56,37.76,442.02
3.84,38.6,434.48
4.21,38.83,391.23
4.66,38.4,316.48
5.16,37.33,216.17
5.71,35.55,104.45
5.97,32.9,16.27
5.88,30.35,0
5.53,28.48,0
4.85,26.97,0
3.58,25.92,0
2.44,25.12,0
1.65,24.37,0
1.42,23.7,0
1.35,23.17,0
1.23,22.82,0
1.13,22.54,0
1.19,22.19,0
1.38,21.78,0
2.04,23.97,45.05
2.5,27.45,139.85
2.99,31.05,240.52
3.31,33.89,334.3
3.64,35.98,398.42
4.05,37.45,449.62
4.56,38.28,437.52
5.17,38.43,391.25
5.7,37.89,303.62
6.04,36.66,199.27
6.23,34.81,99.23
5.97,32.34,14.88
5.33,30.13,0
4.7,28.56,0
3.88,27.31,0
3.03,26.32,0
2.28,25.45,0
1.7,24.65,0
1.5,23.95,0
1.35,23.43,0
1.1,23.16,0
0.91,22.94,0
0.9,22.59,0
0.98,22.24,0
1.32,24.11,46.7
2.03,27.17,137.35
2.6,30.54,239.35
3.25,33.72,351.02
4.01,35.98,421.27
4.78,37.51,453.55
5.4,38.31,438.42
5.88,38.42,388.8
6.23,37.83,319.88
6.41,36.58,221.8
6.44,34.68,110.55
5.92,32.02,16.95
5.2,29.58,0
4.73,27.95,0
4.02,26.62,0
3.17,25.52,0
2.27,24.58,0
1.7,23.8,0
1.47,23.2,0
1.29,22.8,0
1.08,22.65,0
0.93,22.56,0
1.01,22.27,0
1.19,21.9,0
1.42,23.89,49.77
1.58,27.29,142.25
2.66,30.76,237.75
3.38,33.48,335.75
3.94,35.61,403.9
4.49,37.12,424.45
5,37.98,417.1
5.42,38.15,388.5
5.64,37.68,314.05
5.9,36.55,219.2
6.1,34.68,110.15
5.47,31.97,17
4.69,29.34,0
3.8,27.61,0
2.96,26.13,0
2.2,24.87,0
1.88,23.82,0
1.68,23.03,0
1.33,22.63,0
0.88,22.36,0
0.7,22.09,0
0.87,21.32,0
1.21,20.67,0
1.53,19.98,0
2.01,22.44,56.92
1.71,26.45,165.85
1.84,30.16,274.75
2.06,33.53,368.38
2.69,36.12,431.7
3.48,37.95,465.73
4.25,39.03,457.58
4.93,39.37,413.77
5.4,38.99,338.38
5.73,37.89,236.45
5.79,36.05,119.73
4.18,32.71,18.58
3.24,29.24,0
2.82,27.61,0
2.37,26.11,0
2.09,24.98,0
1.79,24.13,0
1.48,23.59,0
1.34,23.05,0
1.48,22.33,0
1.7,21.58,0
1.91,20.98,0
2.08,20.51,0
2.25,20.24,0
3.43,23.06,60.27
3.29,26.87,170.85
2.7,31.37,281.35
2.85,34.8,374.05
3.1,36.88,434.38
3.57,38.4,462.38
4.14,39.26,451.65
4.63,39.48,410.4
4.94,39.08,336.98
5.23,37.99,237.83
5.44,36.2,121.6
4.65,33.4,19.1
4.38,30.65,0
4.19,29,0
3.37,27.37,0
2.56,25.95,0
1.98,24.74,0
1.83,23.77,0
1.69,23.03,0
1.55,22.48,0
1.59,21.91,0
1.79,21.24,0
2.01,20.67,0
2.18,20.37,1.38
2.93,23.44,59.02
1.44,27.9,173.55
2.37,32.55,285.2
3.74,35.23,375.83
4.68,37.05,437.9
5.55,38.3,467.23
6.29,38.9,458.73
6.91,38.83,415.4
7.19,38.15,337.75
7.18,36.9,233.33
6.79,35.03,116.25
5.08,32.23,17.88
3.25,29.04,0
2.64,27.4,0
2.29,26.05,0
2.04,25.08,0
1.72,24.49,0
1.43,24.13,0
1.24,23.75,0
1.09,23.3,0
1.06,22.83,0
1.2,22.43,0
1.36,22,0
1.48,21.76,1.45
1.66,24.33,53.35
1.42,29.12,152.65
3.25,32.7,253.3
3.71,35.07,349.65
4.15,37.04,421.77
4.7,38.47,448.52
5.29,39.24,438.48
5.81,39.32,395.12
6.17,38.81,319.65
6.34,37.61,219.3
6.28,35.77,107.38
5.34,33.18,16.77
4.26,30.63,0
3.48,28.98,0
2.62,27.5,0
2.07,26.27,0
1.79,25.3,0
1.67,24.51,0
1.54,23.88,0
1.48,23.37,0
1.51,22.89,0
1.61,22.46,0
1.72,22.07,0
1.78,21.84,1.55
2.4,24.42,57.98
2.19,28.37,167.5
2.93,32.47,279.05
3.28,35.24,370.33
3.51,37.33,432.25
3.86,38.87,464.17
4.26,39.76,455.7
4.68,40.01,411.42
5.12,39.64,323.83
5.49,38.55,215.92
5.77,36.79,103.05
5.53,34.3,15.38
5.33,31.87,0
4.73,30.16,0
3.83,28.72,0
3,27.48,0
2.42,26.39,0
2.09,25.44,0
1.93,24.61,0
1.87,23.9,0
1.88,23.32,0
1.95,22.9,0
2.06,22.63,0
2.23,22.62,1.58
3.61,24.99,57.3
3.62,28.62,160.02
3.61,32.76,270.2
3.54,35.93,361.5
3.49,38.18,424.12
3.88,39.83,445.23
4.56,40.68,436.83
5.26,40.76,392.38
5.85,40.12,304.2
6.35,38.83,199.3
6.78,36.85,93.27
6.63,34.15,14.67
5.79,31.59,0
5,29.76,0
3.96,28.26,0
2.97,27.1,0
2.22,26.11,0
1.74,25.25,0
1.54,24.52,0
1.51,23.92,0
1.52,23.57,0
1.58,23.37,0
1.71,23.21,0
1.89,23.21,1.7
3.3,25.2,49.95
3.6,28.1,151.77
3.58,31.62,226.98
3.51,34.94,350
3.7,37.44,380.35
4.25,39.06,456.08
4.97,39.93,448.1
5.67,40.01,401.12
6.17,39.43,325.92
6.49,38.19,224.9
6.65,36.24,109.4
6.09,33.44,16.62
5.17,30.69,0
4.49,28.83,0
3.82,27.32,0
3.23,26.1,0
2.67,25.08,0
2.15,24.19,0
1.65,23.42,0
1.52,22.98,0
1.5,22.65,0
1.51,22.44,0
1.59,22.15,0
1.67,21.97,1.98
2.66,24.42,60.45
3.02,27.29,172.12
3.1,30.54,264.52
3.15,34,352.3
3.24,36.73,424.08
3.43,38.5,458.8
3.82,39.55,450.12
4.35,39.9,403.27
4.97,39.57,329
5.58,38.51,229.2
6.13,36.66,110.1
6.07,33.83,16.7
5.74,30.98,0
5.16,29.03,0
4.46,27.48,0
3.79,26.31,0
3.05,25.36,0
2.7,24.65,0
2.69,24.36,0
2.32,24.37,0
1.88,24.21,0
1.62,24.05,0
1.51,23.91,0
1.55,23.9,2.02
2.99,26.03,52.67
3.45,28.74,141.48
3.62,31.8,238.08
3.7,34.76,317.12
3.72,37.15,376.9
3.73,38.79,411.33
3.88,39.75,392.8
4.19,39.98,322.62
4.69,39.57,300.4
5.31,38.44,211.73
5.98,36.62,103.58
6.65,34.26,14.88
6.95,31.98,0
6.89,30.3,0
6.07,29.12,0
5.28,28.28,0
4.56,27.69,0
3.89,27.16,0
3.36,26.67,0
3.05,26.28,0
2.89,26.02,0
2.59,25.76,0
2.35,25.53,0
2.17,25.34,2
3.48,26.76,50.58
3.98,29.27,145.15
3.86,31.97,241.35
3.35,34.55,324.42
2.8,36.97,397.62
2.83,38.75,369.42
3.41,39.84,356.58
4.3,40.15,302.88
5.14,39.55,222.58
5.83,38.2,140.8
6.27,36.26,68.4
6.34,34.01,11.83
6.07,31.98,0
5.42,30.36,0
4.59,29.17,0
3.76,28.37,0
3.08,27.8,0
2.58,27.27,0
2.24,26.78,0
1.87,26.26,0
1.62,25.83,0
1.54,25.51,0
1.64,25.22,0
1.76,25.19,1.85
3.48,27.05,42.35
4.69,29.64,117.8
5.07,32.11,210.33
4.8,34.13,303.35
4.25,35.58,351.9
3.71,36.33,366.73
3.41,36.55,302.55
3.25,36.42,110.23
3.23,36.12,45.27
3.38,35.63,31.2
3.65,34.79,16.83
3.25,33.19,8.05
3.41,31.55,0
3.51,30.59,0
3.38,29.78,0
3.35,29.05,0
3.42,28.37,0
3.42,27.7,0
3.22,27.12,0
2.95,26.69,0
2.44,26.38,0
2.01,26.05,0
1.7,25.65,0
1.64,25.4,1.83
2.57,27.06,43
3.31,30.21,122.65
2.77,33.71,229.6
1.99,36.19,319.55
1.66,38.05,370.25
1.88,39.22,418.42
2.35,39.95,392.2
2.95,40.23,320.95
3.62,39.74,226.1
4.32,38.21,156.05
4.92,36.64,77.08
5.23,34.87,13.65
5.47,33.12,0
5.59,31.65,0
5.19,30.36,0
4.56,29.34,0
3.98,28.61,0
3.53,28.08,0
3.29,27.69,0
3.12,27.38,0
2.94,27.06,0
2.61,26.7,0
2.08,26.26,0
2.1,25.98,1.98
3.93,27.7,47.2
4.78,30.52,132.67
4.23,33.21,234.7
3.34,35.33,351.5
2.87,36.9,409.67
3.04,37.73,419.33
3.54,37.84,387.48
4.13,37.57,339.33
4.78,36.72,215.08
5.4,35.35,76.02
5.84,33.83,19
5.46,31.69,6.8
5.05,29.56,0
4.43,28.16,0
3.24,27.13,0
1.91,26.4,0
1.06,25.83,0
0.69,25.44,0
0.6,25.14,0
0.77,24.68,0
1.09,24.11,0
1.39,23.57,0
1.64,23.14,0
1.74,22.94,2.27
2.6,24.76,52.5
3.27,27.69,147.2
4.01,31,249.08
4.01,33.58,343.17
3.67,35.46,417.02
3.47,36.76,405.92
3.55,37.58,375.52
3.92,37.85,315.2
4.45,37.52,265.42
5.04,36.55,181.52
5.63,34.89,84.62
5.43,32.26,16.15
5.35,29.76,0
4.78,28.26,0
4.04,27.17,0
3.22,26.43,0
2.53,25.87,0
1.94,25.33,0
1.45,24.71,0
1.34,24.19,0
1.18,23.8,0
0.97,23.7,0
0.84,23.65,0
0.9,23.58,2.8
1.42,25.48,61.15
2.07,27.94,171.85
2.29,30.5,277.92
2.48,32.96,374.05
2.82,35.08,417.95
3.29,36.68,434.55
3.81,37.67,401.23
4.37,38.01,378.02
4.92,37.69,303.6
5.41,36.74,206.95
5.76,35.12,100.42
5.2,32.54,16.05
4.8,29.93,0
4.24,28.4,0
3.33,27.21,0
2.4,26.3,0
1.63,25.47,0
1.42,24.76,0
1.3,24.21,0
1.18,23.85,0
1.23,23.55,0
1.45,23.23,0
1.62,22.98,0
1.78,22.87,3.08
2.88,24.74,66.83
2.37,27.43,180.27
1.59,30.99,288.08
1.84,34.58,380.27
2.62,36.82,438.8
3.53,38.38,464.62
4.43,39.21,453.77
5.21,39.36,408.12
5.79,38.9,331.23
6.14,37.82,228.75
6.18,36.13,113.42
5.07,33.55,17.9
3.98,30.71,0
3.37,29.13,0
2.46,27.73,0
1.89,26.74,0
1.59,26.08,0
1.36,25.65,0
1.17,25.35,0
1.12,25.05,0
1.22,24.72,0
1.37,24.38,0
1.51,24.05,0
1.66,23.72,3.17
2.52,25.99,69.3
2.1,29.22,173.48
1.9,33.24,282.6
2.58,35.91,372.77
3.36,37.82,433.73
4.24,39.21,463.02
5.07,39.96,452.2
5.76,40.06,406.42
6.23,39.52,329.27
6.44,38.4,227.23
6.33,36.65,113.05
4.95,33.85,17.92
3.71,30.58,0
3.35,28.98,0
2.59,27.46,0
2.06,26.48,0
1.72,25.67,0
1.43,25.05,0
1.13,24.7,0
0.99,24.31,0
1.12,23.76,0
1.29,23.19,0
1.45,22.65,0
1.55,22.3,3.3
1.73,24.98,67.83
1.67,28.65,172.05
2.78,32.82,286.02
3.96,35.62,376.8
4.77,37.5,434.52
5.48,38.79,458.7
6.11,39.49,447.88
6.64,39.55,409.02
6.89,38.98,333.1
6.85,37.8,232.85
6.47,35.98,117.88
4.6,32.9,19
3.18,29.26,0
2.85,27.76,0
2.45,26.49,0
2.13,25.5,0
1.91,24.68,0
1.74,23.98,0
1.58,23.4,0
1.51,22.89,0
1.54,22.43,0
1.66,22,0
1.79,21.67,0
1.84,21.58,3.77
2.43,24.49,76
2.36,27.69,191.33
2.21,31.8,294.62
2.4,35.17,380.15
2.67,37.3,442.58
3.04,38.87,470.27
3.56,39.77,459.7
4.2,40.02,416.05
4.77,39.61,337.85
5.19,38.55,236.83
5.47,36.84,121.95
4.71,34.01,19.45
4.28,30.83,0
4.09,29.19,0
3.4,27.68,0
2.79,26.5,0
2.32,25.55,0
2.21,24.82,0
2.03,24.14,0
1.84,23.51,0
1.77,23.21,0
1.79,23,0
1.87,22.93,0
2.01,22.96,3.77
3.66,25.29,72.92
4.07,28.04,185.17
4.11,31.43,292.42
3.82,34.6,380.12
3.57,36.9,438.38
3.64,38.58,462.65
